sku,Name,Brand,Categories,Wholesale,Retail,Description,Images
EPA-270,Dreaming Fairy,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,195,390,"Product Code:       EPA-270 

Dimensions:      W     H     D  
7.6 in.     9.8 in.     7 in.  

Dreaming fairy",EPA-270-1
EPA-231,Bronze Trapese Man In Ring,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,320,640,"Product Code:       EPA-231 

Dimensions:      W     H     D  
9.6 in.     20 in.     8 in.  

Bronze trapese man in ring",EPA-231-1
EPA-160,Bronze Women Dancer,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,650,1300,"Product Code:       EPA-160 

Dimensions:      W     H     D  
18.5 in.     28.5 in.     8 in.  

",EPA-160-1
EPA-157,Bronze Women Dancer,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,740,1480,"Product Code:       EPA-157 

Dimensions:      W     H     D  
29 in.     29.2 in.     8 in.  

",EPA-157-1
EPA-135,Bronze Mozart At Podium,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,115,230,"Product Code:       EPA-135 

Dimensions:        H     D  
  8.6 in.     4.3 in.  

Bronze mozart at podium",EPA-135-1
EPA-132,Bronze Musician Schubert,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,100,200,"Product Code:       EPA-132 

Dimensions:        H  
  8.6 in.  

Bronze musician schubert",EPA-132-1
EPA-128,Soccer Player,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,125,250,"Product Code:       EPA-128 

Dimensions:      W     H  
8.4 in.     12.8 in.  

",EPA-128-1
EPA-111,Bronze Boy Baseball Player,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,170,340,"Product Code:       EPA-111 

Dimensions:      W     H     D  
8.5 in.     11 in.     4.4 in.  

",EPA-111-1
EPA-109,Bronze Women Model,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,145,290,"Product Code:       EPA-109 

Dimensions:      W     H     D  
8.4 in.     10.2 in.     4.4 in.  

",EPA-109-1
EPA-108,Bronze Women Model,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,135,270,"Product Code:       EPA-108 

Dimensions:      W     H  
8.6 in.     4 in.  

",EPA-108-1
EPA-103,Bronze Women Sitting,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,145,290,"Product Code:       EPA-103 

Dimensions:      W     H     D  
7.5 in.     7.5 in.     7.2 in.  

",EPA-103-1
EPA-013,Bronze Lady Sitting,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,550,1100,"Product Code:       EPA-013 

Dimensions:      W     H     D  
10.6 in.     12.8 in.     6.4 in.  

Bronze lady sitting",EPA-013-1
EPA-006,Bronze Women Model,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,190,380,"Product Code:       EPA-006 

Dimensions:      W     H  
6.4 in.     8.4 in.  

",EPA-006-1
EPA-003,Bronze Male,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,175,350,"Product Code:       EPA-003 

Dimensions:      W     H  
5.2 in.     12.5 in.  

",EPA-003-1
EP-911,Women Carrying Jug On Marble Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,775,1550,"Product Code:       EP-911 

Dimensions:      W     H     D  
7 in.     31 in.     5.5 in.  

Women carrying jug on marble base",EP-911-1
EP-910,Women Carrying Jug On Marble Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,775,1550,"Product Code:       EP-910 

Dimensions:      W     H     D  
7 in.     31 in.     5.5 in.  

Women carrying jug on marble base 31 inches high",EP-910-1
EP-809,Girl Angel Small,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,59,118,"Product Code:       EP-809 

Dimensions:      L   W     H  
4 in.   4 in.     6 in.  

Girl angel small",EP-809-1
EP-769,Lady On A Vase,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,290,580,"Product Code:       EP-769 

Dimensions:      W     H     D  
6 in.     17 in.     6 in.  

Bronze lady on a vase. on a marble base",EP-769-1
EP-745,Child With Flower,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,74,148,"Product Code:       EP-745 

Dimensions:      L   W     H  
3.5 in.   3 in.     8.5 in.  

Child with flower",EP-745-1
EP-708,Boy Skiing,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,86,172,"Product Code:       EP-708 

Dimensions:      L   W     H  
5 in.   5 in.     11.5 in.  

Boy skiing",EP-708-1
EP-707,Lady Skating,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,200,400,"Product Code:       EP-707 

Dimensions:      L   W     H  
12 in.   6 in.     12 in.  

Lady skating",EP-707-1
EP-701,Boy With Hoop,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,76,152,"Product Code:       EP-701 

Dimensions:      L   W     H  
5 in.   3 in.     10 in.  

Boy with hoop",EP-701-1
EP-306,Cowboy,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,145,290,"Product Code:       EP-306 

Dimensions:      W     H     D  
4.5 in.     12.5 in.     4.5 in.  

Bronze cowboy and marble stand",EP-306-1
EP-207,Deco Dancer W/Ring,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,395,790,"Product Code:       EP-207 

Dimensions:      W     H     D  
10 in.     26 in.     6 in.  

Deco dancer w/ring",EP-207-1
EP-200,Woman With Rings,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,270,540,"Product Code:       EP-200 

Dimensions:      W     H  
14 in.     25 in.  

Bronze woman statue with three rings on marble base",EP-200-1
EP-150J,Woman With Gold Accent,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,690,1380,"Product Code:       EP-150J 

Dimensions:      W     H     D  
9.5 in.     23 in.     8.4 in.  

Bronze woman with gold accent",EP-150J-1
EP-146,Bronze Man W/Wings,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,895,1790,"Product Code:       EP-146 

Dimensions:      W     H     D  
22.5 in.     24 in.     9 in.  

Large bronze man w/wings 24 inches high",EP-146-1
EP-143,Women With Wings,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,685,1370,"

Bronze women with wings",EP-143-1
EP-140,Bronze Mercury Marble Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,330,660,"Product Code:       EP-140 

Dimensions:      W     H     D  
6 in.     28 in.     6 in.  

Bronze mercury marble base",EP-140-1
EP-089,Woman And Deer,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,795,1590,"Product Code:       EP-089 

Dimensions:      W     H     D  
15.6 in.     18 in.     10 in.  

Bronze woman and deer on a base",EP-089-1
EP-020J,Bronze Woman With Urn,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,790,1580,"Product Code:       EP-020J 

Dimensions:      W     H     D  
14.5 in.     31.5 in.     14.5 in.  

Bronze woman with urn gold and black",EP-020J-1
EP-019J,Woman With Urn,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,790,1580,"Product Code:       EP-019J 

Dimensions:      W     H     D  
14.5 in.     31.5 in.     14.5 in.  

Bronze woman with urn gold and black","EP-019J-1,EP-019J-2,EP-019J-3,EP-019J-4,EP-019J-5,EP-019J-6"
CH-055,Lady Holding Scarf,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,200,400,"Product Code:       CH-055 

Dimensions:      W     H     D  
7.2 in.     14.5 in.     7 in.  

Bronze lady on a marble base",CH-055-1
CH-027J,Cherub Candelabra,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,700,1400,"Product Code:       CH-027J 

Dimensions:      W     H  
14 in.     26 in.  

Cherub candelabra. sold individually. matches ch-026j","CH-027J-1,CH-027J-2,CH-027J-3,CH-027J-4,CH-027J-5,CH-027J-6,CH-027J-7,CH-027J-8,CH-027J-9,CH-027J-10,CH-027J-11,CH-027J-12"
CH-026J,Cherub Candelabra,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,700,1400,"

Cherub candelabra. sold individually. matches ch-027j",CH-026J-1
CH-025J,Candelabra,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,675,1350,"Product Code:       CH-025J 

Dimensions:      W     H     D  
11.5 in.     30.5 in.     11.5 in.  

Candelabra. sold individually. matches ch-024j",CH-025J-1
CH-024J,Candelabra,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,675,1350,"Product Code:       CH-024J 

Dimensions:      W     H     D  
11.5 in.     30.5 in.     11.5 in.  

Candelabra. sold individually. matches ch-025j",CH-024J-1
CH-021J,Candleholder,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1350,2700,"Product Code:       CH-021J 

Dimensions:      W     H  
13 in.     30 in.  

Candle holder right hand, left hand also available. see ch-020j","CH-021J-1,CH-021J-2"
CH-020J,Candle Holder,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1350,2700,"Product Code:       CH-020J 

Dimensions:        H     D  
  30 in.     13 in.  

Candle holder shown left hand. right hand is ch-021j. sold separately",CH-020J-1
A7378-A/AC,Male Figure Model,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,2950,5900,"Product Code:       A7378-A/AC 

Dimensions:      W     H  
17 in.     77 in.  

Bronze male figure","A7378-A-AC-1,A7378-A-AC-2"
A7367T,Sitting Lady With Cat On Leash,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,750,1500,"

",A7367T-1
A7294G,Model Lady,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1850,3700,"Product Code:       A7294G 

Dimensions:      W     H     D  
12 in.     66 in.     13 in.  

Bronze lady model","A7294G-1,A7294G-2"
A7287AC,Sitting Girl With Flower Fountain,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1400,2800,"Product Code:       A7287AC 

Dimensions:      W     H     D  
26 in.     38 in.     24 in.  

Bronze sitting girl with flowers fountain. water shoots from flower in her hand.","A7287AC-1,A7287AC-2"
A7192S,Lady On A Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,930,1860,"Product Code:       A7192S 

Dimensions:      W     H     D  
11 in.     39 in.     9 in.  

Silver bronze lady on a base. also available in ac finish","A7192S-1,A7192S-2"
A7168M,Lady Modeling,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,730,1460,"

Bronze lady on marble base",A7168M-1
A7111,Lady Modeling,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1820,3640,"Product Code:       A7111 

Dimensions:      L   W     H  
31 in.   18 in.     45 in.  

Bronze lady",A7111-1
A7092,Sitting Oriental Women,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,350,700,"

Sitting bronze oriental women",A7092-1
A6778,Soldier On Marble Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,350,700,"Product Code:       A6778 

Dimensions:      W     H  
8.5 in.     25 in.  

Soldier on marble base",A6778-1
A6734T,Standing Ballerina Holding Rail,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1975,3950,"Product Code:       A6734T 

Dimensions:      W     H     D  
32 in.     52 in.     18 in.  

Bronze standing ballerina holding rail 52 inches high",A6734T-1
A6656,Male Bust,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,390,780,"Product Code:       A6656 

Dimensions:      L   W     H  
10 in.   8 in.     20 in.  

Male bust",A6656-1
A6647,Man And Women Kneeling,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1275,2550,"

Bronze women and man kneeling",A6647-1
A6515T,Sitting Girl With Book,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,725,1450,"Product Code:       A6515T 

Dimensions:      W     H     D  
15 in.     16.5 in.     7 in.  

Two tone bronze sitting girl with book","A6515T-1,A6515T-2"
A6513T,Goblin Sitting On A Rock,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,230,460,"Product Code:       A6513T 

Dimensions:      W     H     D  
12 in.     16 in.     10 in.  

Two tone bronze goblin sitting on a rock",A6513T-1
A6358,Male Bust,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,235,470,"Product Code:       A6358 

Dimensions:      L   W     H  
8 in.   9 in.     20 in.  

Bronze male bust on a stand shown in g finish, available in ac",A6358-1
A6126,Churchill Bust Small With Marble,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,55,110,"Product Code:       A6126 

Dimensions:      W     H  
4 in.     6 in.  

Churchill bust with marble base. available in ac or silver finish","A6126-1,A6126-2"
A6104SM,Bust Of Lady Bronze On Marble Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,285,570,"Product Code:       A6104SM 

Dimensions:      W     H  
9 in.     13 in.  

Bronze bust of lady on marble base. available in silver",A6104SM-1
A6099,Bronze Pilot Bust,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,140,280,"

Bronze pilot bust",A6099-1
A5828S,Model Man And Women,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,900,1800,"Product Code:       A5828S 

Dimensions:      L   W     H  
5 in.   7 in.     40 in.  

Bronze model man and women 40~ "" high silver finsh","A5828S-1,A5828S-2,A5828S-3"
A5759,Laying Girl,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,825,1650,"Product Code:       A5759 

Dimensions:      L   W     H  
25 in.   10 in.     12 in.  

Bronze laying girl",A5759-1
A4885S,Lady With A Dish,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,475,950,"Product Code:       A4885S 

Dimensions:      L   W     H  
24 in.   8.5 in.     15 in.  

Lady with dish",A4885S-1
A4341AC,"Angel With Lady, Holding Bow",Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1100,2200,"Product Code:       A4341AC 

Dimensions:      L   W     H  
21 in.   14 in.     40 in.  

Bronze lady on a marble base 40 inches",A4341AC-1
A4141,Bronze Nude Man,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,450,900,"

Bronze nude man with marble","A4141-1,A4141-2"
A3752ACM,Bronze On Marble Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,180,360,"Product Code:       A3752ACM 

Dimensions:      L   W     H  
5 in.   6 in.     21 in.  

Standing north american indian on marble base",A3752ACM-1
A3738SM,Churchill Bust Large,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,180,360,"Product Code:       A3738SM 

Dimensions:      W     H     D  
8 in.     14 in.     5 in.  

",A3738SM-1
A3715AC,Bronze Large Thinker,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1750,3500,"Product Code:       A3715AC 

Dimensions:      W     H     D  
14 in.     29 in.     21 in.  

",A3715AC-1
A3618,Wildflower,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,245,490,"Product Code:       A3618 

Dimensions:      L   W     H  
8 in.   6 in.     25 in.  

Wildflower",A3618-1
A2933ACM,Native Indian Bust,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,325,650,"Product Code:       A2933ACM 

Dimensions:      W     H     D  
12 in.     14 in.     6 in.  

Native indian bust",A2933ACM-1
A2826,Lady Holding Tray Sold As Pair,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,585,1170,"Product Code:       A2826 

Dimensions:      W     H     D  
15 in.     25 in.     15 in.  

Bronze lady holding tray sold as a pair. shown in silver, only available currently in stock in the brown ac finish.","A2826-1,A2826-2,A2826-3,A2826-4"
A2604,Justice Lady With Marble,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,590,1180,"Product Code:       A2604 

Dimensions:      W     H     D  
18 in.     34 in.     11 in.  

Justice lady with marble base, 34 inches high","A2604-1,A2604-2,A2604-3,A2604-4,A2604-5,A2604-6,A2604-7,A2604-8"
A1962S,Deco Dancer Silver Statue,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1350,2700,"Product Code:       A1962S 

Dimensions:      W     H     D  
27 in.     39 in.     13 in.  

Made of bronze in silver finish.",A1962S-1
A1962AC,Deco Dancer Bronze Statue,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,1290,2580,"Product Code:       A1962AC 

Dimensions:      W     H     D  
27 in.     39 in.     13 in.  

",A1962AC-1
A1563,Male Head On Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,365,730,"Product Code:       A1563 

Dimensions:      L   W     H  
8 in.   5.5 in.     17 in.  

Male head bust on base.",A1563-1
A0752,Starfish With Marble Base,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,175,350,"Product Code:       A0752 

Dimensions:      W     H  
6 in.     22 in.  

Starfish statue. shown in ac, also available in silver. item in stock does not have the marble base.","A0752-1,A0752-2,A0752-3,A0752-4"
98081ACM,Golfer Bookends Pair,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,118,236,"

Bronze",98081ACM-1
80022EM,Happy Boy,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,95,190,"Product Code:       80022EM 

Dimensions:      W     H  
4 in.     9 in.  

Finish:      EM

Small happy boy on wooden base. shown in em finish",80022EM-1
80021EM,Sad Boy,Jansen Furniture,Decoration > Artistic Ornaments > Sculptures,95,190,"Product Code:       80021EM 

Dimensions:      W     H  
4 in.     9 in.  

Finish:      EM

Sad boy on wooden base. shown in em finish",80021EM-1
NF-324,Fountain Large,Jansen Furniture,Decoration > Home Accents > Fountains,2750,5500,"Product Code:       NF-324 

Dimensions:      W     H  
40 in.     78 in.  

Large fountain","NF-324-1,NF-324-2,NF-324-3"
