sku,Name,Brand,Categories,WS Price,IMAP Rate ,IMAP Price,Description,Images,Length,Width,Height
JFD-0121,John Richard Glass Block Martini Table,John Richard,Tables > Occasional Tables,405,2,810,"24.75""H X 8""W X 8""D A martini table has a glass block top and a base in a gold finish.",JFD-0121-1,,,
JFD-0119,John Richard Shaye Rawson's Pavo Sofa Table,John Richard,Tables > Console Tables,680,2,1360,"34""H X 64""W X 14""D The Pavo image by Shaye Rawson has been applied to the top of this sofa table and covered in a hand-applied vitreous finish. The base and legs are done in a hand-finished gold. DISCLAIMER: The acrylic coating on John Richard art is of the highest quality and is meticulously applied. Due to the nature of the process tiny imperfections may remain on the acrylic surface. These are due to the hand made nature of the product. Avoid direct sunlight since this may cause they acrylic to yellow over time. Clean the art with a dry lint free cloth. Stubborn stains may be removed using a cloth with mild soap. Dry the art after cleaning with a lint free cloth.","JFD-0119-1,
JFD-0119-2",,,
JFD-0116,John Richard Agate Martini Table,John Richard,Tables > Occasional Tables,335,2,670,"22""H X 12""D A martini table with a sliced and polished agate top and a polished nickel base. Disclaimer: Variations in shape and size are normal with natural quartz.",JFD-0116-1,,,
JFD-0113,John Richard Calcite and Antique Brass Accent Table,John Richard,Tables > Occasional Tables,735,2,1470,"22.25""H X 24""W X 8""D A rectangular accent table has a calcite top and an antique brass base.",JFD-0113-1,,,
JFD-0107,John Richard Gold-Dusted Martini Table,John Richard,Tables > Occasional Tables,415,2,830,"20""H X 11""W X 11""D A martini table in antique gold leaf has a glass top dusted in gold.",JFD-0107-1,,,
JFD-0096,John Richard Twisted Martini Table,John Richard,Tables > Occasional Tables,300,2,600,"20""H X 12""D A martini table with a twisted branch base in polished nickel with a cream marble top.","JFD-0096-1,
JFD-0096-2",,,
JFD-0093,John Richard Clarity Martini Table,John Richard,Tables > Occasional Tables,475,2,950,"22""H X 14""W X 10""D An inverted L-shaped martini table in smoked eucalyptus with an acrylic leg attached by four decorative stainless steel screwheads in a polished brass finish.",JFD-0093-1,,,
JFD-0087,John Richard Round Crystal Martini Table,John Richard,Tables > Occasional Tables,520,2,1040,"22""H X 12""D A round crystal martini table.","JFD-0087-1,
JFD-0087-2,
JFD-0087-3,
JFD-0087-4",,,
JFD-0086,John Richard Rectangular Crystal Martini Table,John Richard,Tables > Occasional Tables,595,2,1190,"22""H X 12""W X 8""D A rectangular crystal martini table.",JFD-0086-1,,,
JFD-0082,John Richard Martini Side Table,John Richard,Tables > End Tables,560,2,1120,"20""H X 10""D A solid crystal column martini side table has a brass column base.",JFD-0082-1,,,
JFD-0079,John Richard Crystal Cube Martini Side Table ,John Richard,Tables > End Tables,425,2,850,"19""H X 8""W X 8""D A solid crystal cube martini side table.

",JFD-0079-1,,,
JFD-0078,John Richard Baluster Martini Side Table,John Richard,Tables > End Tables,425,2,850,"20""H X 10""D A solid crystal baluster martini side table.",JFD-0078-1,,,
JFD-0049,John Richard Constructivist Bronze Coffee Table,John Richard,Tables > Cocktail Tables,1020,2,2040,"17.5""H X 60""W X 48""D A Constructivist bronze coffee table has a beveled glass top.",JFD-0049-1,,,
AJC-9300,John Richard Aureo Fourteen-Light Glass Pendant Chandelier,John Richard,Lighting > Chandeliers,2892,2,5784,"This fourteen-light pendant chandelier with a finish of brushed nickel has handblown seeded glass globes with embedded glass nuggets.

24""H X 40""W X 40""D
",AJC-9300-1,,,
AJC-9299,John Richard Aureo Ten-Light Horizontal Glass Pendant Chandelier,John Richard,Lighting > Chandeliers,2495,2,4990,"This ten-light, horizontal pendant chandelier with a finish of brushed nickel has handblown seeded glass globes with embedded glass nuggets.

24""H X 20""W X 60""D
",AJC-9299-1,,,
AJC-9298,John Richard Aureo Single-Light Glass Pendant,John Richard,Lighting > Pendants,295,2,590,"This single-light pendant with a finish of brushed nickel has a handblown seeded glass globe with embedded glass nuggets.

24""H X 7.25""W X 7.25""D
",AJC-9298-1,,,
AJC-9297,John Richard Ribbons of Polished Nickel Two-Light Pendant,John Richard,Lighting > Pendants,385,2,770,"The elegant design of polished nickel ribbons on this two-light pendant doubles as an eye-catching art piece for your home.

17.5""H X 9.5""W X 9.5""D",AJC-9302-1,,,
AJC-9296,John Richard International Style Eight-Light Cage Pendant in Polished Nickel,John Richard,Lighting > Pendants,1795,2,3590,"This eight-light cage pendant with an etched glass diffuser features a crystal center column, polished nickel arms, a metal bowl and ring, and a crystal finial.

Dimensions: 20""H X 36""W
Product Weight: 31.7",AJC-9296-1,,,
AJC-9295,John Richard International Style Eight-Light Cage Pendant in Satin Gold,John Richard,Lighting > Pendants,1795,2,3590,"This eight-light cage pendant with an etched glass diffuser features a crystal center column, satin gold arms, a metal bowl and ring, and a crystal finial.

Dimensions: 20""H X 36""W
Product Weight: 31.7",AJC-9295-1,,,
AJC-9294,John Richard Rhapsody Fluted and Seeded Glass Wall Sconce,John Richard,Lighting > Wall Sconces,375,2,750,"This single-light wall sconce features fluted and seeded handblown glass tubes with brass accents.

Dimensions: 26""H X 4""W X 1""D
Product Weight: 3.63",AJC-9294-1,,,
AJC-9293,John Richard Sherwood Eight-Light Chandelier in Polished Nickel,John Richard,Lighting > Chandeliers,3295,2,6590,"This eight-light chandelier features a center column of tapered crystal and matching crystal shades that rest on delicate, ribbed arms in plated polished nickel. A center crystal finial features a metal tip and is ringed by eight crystals.

Dimensions: 48.75""H X 40""W
Product Weight: 0",AJC-9293-1,,,
AJC-9292,John Richard Sherwood Eight-Light Chandelier in Satin Gold,John Richard,Lighting > Chandeliers,3295,2,6590,"This eight-light chandelier features a center column of tapered crystal and matching crystal shades that rest on delicate, ribbed arms in plated satin gold. A center crystal finial features a metal tip and is ringed by eight crystals.

Dimensions: 48.75""H X 40""W",AJC-9292-1,,,
AJC-9291,John Richard Hanasaku Crystal Bud Branch Fourteen-Light Oblong Chandelier,John Richard,Lighting > Chandeliers,3500,2,7000,"This oblong chandelier has branches in antique silver leaf with crystal buds and fourteen lights.

Dimensions: 20""H X 65""W X 30""D
Product Weight: 31.7lbs",AJC-9291-1,,,
AJC-9287,John Richard Rhapsody Fluted and Seeded Glass Tubes Horizontal Chandelier,John Richard,Lighting > Chandeliers,2995,2,5990,"This chandelier features nine fluted and seeded handblown glass lighted tubes with brass accents that hang asymmetrically. There are ten additional LED lights in the canopy.

Dimensions: 15""H X 70""W X 18""D
Product Weight: 79.49lbs",AJC-9287-1,,,
AJC-9286,John Richard Rhapsody Fluted and Seeded Glass Tubes Chandelier,John Richard,Lighting > Chandeliers,3995,2,7990,"This chandelier features sixteen fluted and seeded handblown glass lighted tubes with brass accents that hang asymmetrically. There are ten additional LED lights in the canopy.

Dimensions: 32""H X 40""W X 40""D
Product Weight: 119.2",AJC-9286-1,,,
AJC-9284,John Richard Kotta Single-Light Cut-Crystal Wall Sconce,John Richard,Lighting > Wall Sconces,350,2,700,"This single-light wall sconce in antique silver leaf features gorgeous cut crystals.

Dimensions: 9""H X 20""W X 7""D
Product Weight: 3.6lbs",AJC-9284-1,,,
AJC-9283,John Richard Kotta Four-Light Cut-Crystal Flush Mount,John Richard,Lighting > Flush Mounts,1095,2,2190,"This four-light flush mount in antique silver leaf features gorgeous, sweeping, hand-cut crystals.

Dimensions: 12""H X 23""W X 23""D
Product Weight: 12.8lbs",AJC-9283-1,,,
AJC-9282,John Richard Kotta Fourteen-Light Cut-Crystal Oblong Chandelier,John Richard,Lighting > Chandeliers,2995,2,5990,"This oblong chandelier with fourteen lights is in antique silver leaf and features gorgeous cut crystals.

Dimensions: 20""H X 65""W X 30""D
Product Weight: 31.7lbs",AJC-9282-1,,,
AJC-9281,John Richard Kotta Twelve-Light Cut-Crystal Pendant Chandelier,John Richard,Lighting > Chandeliers,3250,2,6500,"This twelve-light pendant chandelier in antique silver leaf features a halo of gorgeous cut crystals.

Dimensions: 12""H X 40""W X 40""D
Product Weight: 12.57",AJC-9281-1,,,
AJC-9279,John Richard Bauhaus Era Eight-Light Nickel Cage Pendant With Shade,John Richard,Lighting > Pendants,1395,2,2790,"This eight-light cage pendant features a crystal center column wrapped by four intersecting, curved, and rectangular arms in polished nickel. A fabric drum shade in black with a diffuser encircles the main fixture body.

Dimensions: 34.5""H X 30""W",AJC-9279-1,,,
AJC-9278,John Richard Bauhaus Eight-Light Brass Cage Pendant With Shade,John Richard,Lighting > Pendants,1295,2,2590,"This eight-light cage pendant features a crystal center column wrapped by four intersecting, curved, and rectangular arms in brass. A fabric drum shade in white with a diffuser encircles the main fixture body.

Dimensions: 34.5""H X 30""W",AJC-9278-1,,,
AJC-9266,John Richard Alabaster Pendant Light,John Richard,Lighting > Pendants,350,2,700,"57.75""H X 6""W X 6""D Inspiring contemporary ambience, this pendant design has a geometric cube silhouette combining a double alabaster shade and a metal downrod in an antique brass finish. Adjustable. Includes one 6"" and three 12"" downrods. Shade: 12"" X 6"" X 6"", Alabaster. Candelabra Base, 25 Watt Max, 1 Type B Bulb (not included), Canopy: 5"". Disclaimer: Due to the natural element of alabaster, variations in color and pattern will occur.

Dimensions: 57.75""H X 6""W X 6""D","AJC-9266-1,
AJC-9266-2",,,
AJC-9265,John Richard Alabaster Sconce,John Richard,Lighting > Wall Sconces,320,2,640,"17""H X 6""W X 6""D Inspiring contemporary ambience, this sconce design has a geometric cube silhouette combining a double alabaster shade and an antique brass finish. Shade: 12"" X 6"" X 6"", Alabaster. Candelabra Base, 25 Watt Max, 1 Type B Bulb (not included), TTM: 3.5"", Backplate: 7"" X 4.5"" X 1"", Direct Wire Only. Disclaimer: Due to the natural element of alabaster, variations in color and pattern will occur.",AJC-9265-1,,,
AJC-9263,John Richard Single-Light Wall Sconce in Antique Brass,John Richard,Lighting > Wall Sconces,510,2,1020,"16.25""H X 8""W X 4""D This lustrous, single-light wall sconce features opposing views of convex and concave polished and antique brass. 1 LED 3 Watt Bulb preinstalled, TTM: 8"", Backplate: 7.75"" X 3.75"" X .75"", Direct Wire Only",AJC-9263-1,,,
AJC-9262,John Richard Single-Light Wall Sonce in Nickel,John Richard,Lighting > Wall Sconces,510,2,1020,"16.25""H X 8""W X 4""D This lustrous, single-light wall sconce features opposing views of convex and concave polished and brushed nickel. 1 LED 3 Watt Bulb preinstalled, TTM: 8"", Backplate: 7.75"" X 3.75"" X .75"", Direct Wire Only",AJC-9262-1,,,
AJC-9250,John Richard Bansho: Layered Glass Single-Light Wall Sconce,John Richard,Lighting > Wall Sconces,320,2,640,"8""H X 5.75""W X 2.75""D The Bansh? Layered Glass Single-Light Wall Sconce features a handblown layered glass plate illuminated from within, creating a deeply rich amber glow. Two LED bulbs are preinstalled. The hardware is finished in antique brass. TTM: 6.5"", Backplate: 4.75"" X .75"", Direct Wire Only. Disclaimer: With handblown glass, variations in size, shape, and color may occur.",AJC-9250-1,,,
AJC-9238,John Richard Faceted Glass Single-Light Wall Sonce,John Richard,Lighting > Wall Sconces,160,2,320,"12.5""H X 6""W X 5""D This single-light wall sconce with an antique silver finish will sparkle in any room, with each clear and etched glass, faceted crystal refracting the light for a prismatic display. Not Adjustable. Candelabra Base, 60 Watt Max, 1 Type B Bulb (not included), TTM: 9.5"", Backplate: 6"" X 6"" X 1"", Direct Wire Only",AJC-9238-1,,,
AJC-9237,John Richard Faceted Glass Single-Light Pendant,John Richard,Lighting > Pendants,190,2,380,"10.5""H X 7""D This single-light pendant with an antique silver finish will sparkle in any room, with each clear and etched glass, faceted crystal refracting the light for a prismatic display. Adjustable. Maximum Overall Hang Height: 52""H. Includes one 6"" and three 12"" downrods. Sloped ceiling adaptable. Candelabra Base, 60 Watt Max, 1 Type B Bulb (not included), Canopy: 5""","AJC-9237-1,
AJC-9237-2",,,
